price,Location,Floor,Land Mark,Land,Road,Bathroom,Bedroom,url
35000000,"Balkot, Anantalingeshwar, सूर्यविनायक नगरपालिका, भक्तपुर, Bagmati Pradesh, नेपाल",3,Balkot,1711.25,13,5,7,https://hamrobazaar.com/for-sale-house/house-for-sell-at-balkot-bhaktapur-in-nepal/4e74bee139f94b6ea88d533bfa8216ee
30000000,"Balkumari-Balkot road, Tikathali, Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44795, Nepal",3.5,,1582.9,13,4,7,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sale-in-lalitpur/54e6133bfd8f4f6c9cf1c2fbaa123014
26500000,"Baluwakhani (Kapan), Kathmandu",3,,1369,13,6,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-baluwakhani-in-kathmandu/fc617d61872440118414b084a2ba9aa7
26500000,"Baluwakhani (Kapan), Kathmandu",12,Near HAMS Hospital,1369,13,4,4,https://hamrobazaar.com/for-sale-house/25-storey-house-4-aana-land-on-sale-kapan-area-in-kathmandu/b7c2ec8572da4c2db87df4c5b7e345a6
82000000,"Baluwakhani (Kapan), Kathmandu",3.5,,3593.625,20,7,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kapan-in-kathmandu/745431fbf808432eb40670bea0c1c3fa
110000000,"Baluwakhani (Kapan), Kathmandu",3,0,3764.75,20,0,0,https://hamrobazaar.com/for-sale-house/house-at-kapan-in-kathmandu/a982981d49b1406a9f2b63eeeaf7cf95
39500000,"Baluwakhani Chok, Golphutar",4,,1369,13,7,8,https://hamrobazaar.com/for-sale-house/house-for-sale-sundarbasti-budhanilkantha-in-nepal/25d4d5e0f33a479d9b3947f7945f26ce
39500000,"Baluwakhani Chok, Golphutar",3,,1369,13,5,6,https://hamrobazaar.com/for-sale-house/for-sell-house-in-nepal/717d8f9f8af242e4895dcc7c7a6cb5a4
39000000,"Baluwakhani Chok, Golphutar, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 44622, Nepal",2.5,,1437.45,13,5,6,https://hamrobazaar.com/for-sale-house/budanilkantha-sunderbasti-in-kathmandu/97ab02acf8004337bfbffb369ff4eee2
39900000,"Baluwakhani, Kapan, Budhanilkantha, Nepal",,,1711.25,13,3,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-baluwakhani-kapan-in-nepal/1920bd836d424f86ad12a3a91f83d2fd
22000000,"Baluwapati Chowk, Jalpa Chowk, Tokha, Tokha Municipality, Kathmandu, Bagmati Pradesh, 44610, Nepal",2.5,,1026.75,12,3,8,https://hamrobazaar.com/for-sale-house/house-on-sale-at-dhapakhel-hight-in-lalitpur/b6cd233d6105444fa29248a816a78032
59000000,"Baluwatar ,",3,,2909.125,13,3,6,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-baluwatar-in-nepal/8e69d0ed366b4e5f8d1195185352512b
120000000,"Baluwatar, Kathmandu",2.5,Baluwatar Near by nepal rastra bank,1048.14,13,17,26,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-shantinagarkathmandu-in-kathmandu/cd7bf19fd9544df18d02afaeb4c4dc02
57000000,"Baluwatar, Kathmandu",3,,1711.25,20,4,4,https://hamrobazaar.com/for-sale-house/baluwatar-ma-5-aana-jagga-bikrima-for-sale-in-kathmandu/742105bcb7a54ca38d25c76ed3f8e5a9
48000000,"Banasthali Mitranagar Gongabu NayaBazar, Balaju Area, Kathmandu",3.5,,1711.25,13,6,24,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/b6498f693c2440c9ac18a29cd7c3a755
28500000,"Banasthali Mitranagar Gongabu NayaBazar, Balaju Area, Kathmandu",3.5,,1745.475,8,6,21,https://hamrobazaar.com/for-sale-house/house-on-sale-at-buspark-in-kathmandu/c8b6b15485cd4fb2b6476b363ad8eb1d
33500000,"Banasthali Party Palace, Ring Road, Kathmandu, Nepal",3.5,,1026.75,20,1,2,https://hamrobazaar.com/for-sale-house/house-on-sale-tokha-dhanesor-2-crore-20-lakh-in-kathmandu/6e7ea801560f47239917c9766826ad4a
67500000,"baneshwar old purano baneshwor, Mahadevsthan (Mid Baneshwor), Kathmandu",2.5,,2395.75,20,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-mid-baneshwor-in-kathmandu/6fbb3dfbfd924ccc8707a124391c0dc6
19000000,"bangal, Bhangal (Budhanilkantha), Kathmandu",3,2.5,855.625,13,3,3,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/01a2d6175ce941ee936f1785caec8573
24000000,"bangal, Bhangal (Budhanilkantha), Kathmandu",2.5,,1048.14,13,5,6,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bhangal-in-kathmandu/cf010318e30e4340af8b36bbc705389d
16500000,"bangal, Bhangal (Budhanilkantha), Kathmandu",2.5,karuna hospital area,1095.2,12,3,6,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-downtown-in-lalitpur/0fb9045077054dd8a69b47907eeef14d
35000000,"bangal, Bhangal (Budhanilkantha), Kathmandu",3,,1369,13,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/7eb454a751e14097880d56769d10817b
45000000,"bangal, Bhangal (Budhanilkantha), Kathmandu",3,Near Valley Public School,1796.81,13,6,7,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-budhanilkantha-ktm-in-kathmandu/40a3ecc0a8974a5599fe6a519e31c726
19300000,"Baniyatar (Tokha), Kathmandu",2.3,,1197.875,13,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-tokha-saibaba-chowk-in-kathmandu/2e8257815fc54826a2a9bee9979273e6
35000000,"Baniyatar (Tokha), Kathmandu",3,,1454.56,20,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-tokha-in-kathmandu/140380b72163467d88992ccb5e9d0238
10500000,"Baniyatar, Shree Binayak Tole, Tokha, Kathmandu, Bagmati Pradesh, 44606, Nepal",3.5,,958.3,5,5,9,https://hamrobazaar.com/for-sale-house/house-on-sale-near-basundhara-only-300m-from-basun-in-kathmandu/d663307907aa4759804193185d756ea2
58000000,"Bansbari Sadak, Narayan Gopal Chowk, Basundhara",3,,2053.5,13,6,6,https://hamrobazaar.com/for-sale-house/baansbarima-52-in-nepal/a1e901f31f0546c39b24def30d65e51b
10400000,"Bargachhi Chowk, Morang (Biratnagar)",1,"Ekaras Masala, Lord Buddha Niketan School",3593.625,13,2,2,https://hamrobazaar.com/for-sale-house/house-for-sale-in-bargachi-budget-price-in-morang/03db2efdf2ef41a0bd25d393f9622791
34000000,"Basantapur (New Road), Kathmandu",5.5,,449.2,13,5,9,https://hamrobazaar.com/for-sale-house/house-on-sale-yatkha-basantapur-in-kathmandu/b7cb12c00da4438f944677ade14c568a
49500000,"basbari, Bansbari, Kathmandu",3,,2395.75,12,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-basbari-kathmandu-in-kathmandu/b69e5958314d48b2a57c9bb22fd39f86
80000000,"basbari, Bansbari, Kathmandu",3,,5476,13,8,10,https://hamrobazaar.com/for-sale-house/semibungalow-on-sale-at-bansbari-in-kathmandu/886b4fd751c04b7da843afd8d4b828af
20000000,"Basnetar,",3,,1026.75,13,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-lolangtarkeshworkathmandu-in-nepal/95a8045636024e27a50be802066f8441
11000000,"Basukinagar Marga, Nayabasti,",3,,684.5,8,3,3,https://hamrobazaar.com/for-sale-house/sasto-ma-ghar-in-nepal/c0b1909b4fdd488591039a598886d5ae
40000000,"Bauddha, Kathmandu, Nepal",3.5,,1711.25,20,1,3,https://hamrobazaar.com/for-sale-house/house-for-sale-at-changathali-lalitpur-in-lalitpur/a90cc3db17fb4a298f707c15ce8f9473
47500000,"Baudhadwar Marg, कुमारिगल, चाबहिल",3,,1711.25,13,6,14,https://hamrobazaar.com/for-sale-house/commercial-house-for-sale-at-chabahilmaijubahal-in-nepal/d937aecd59f940369b71fb3fb7c00d0b
37000000,"Baudhadwar Marg, Kumarigal, Chabahil",3,,941.1875,13,3,10,https://hamrobazaar.com/for-sale-house/new-house-on-sale-at-chabhil-ktm-in-nepal/ae72ee1be22744e88f00580ecbdcbc8f
22500000,"Belbari, Morang",2,Belabari Nagarpalika Office and DSP Office,4009.5,20,3,4,https://hamrobazaar.com/for-sale-house/brand-new-house-in-belbari-for-sale-in-morang/9f023898e107452c9b534040b469bce8
18500000,"Bensigaun, Gokarneshwor, Gokarneshwar, काठमाडौं, Bagmati Pradesh, नेपाल",2,,1026.75,12,2,8,https://hamrobazaar.com/for-sale-house/house-on-sale-at-bouddha-jorapati-main-road-in-nepal/31690332109340e8b9d16f32976de819
9900000,"Bhairahawa (Other Area), Rupandehi (Bhairahawa)",2.5,"Shiva mandir, busdilwa",3422.5,13,3,7,https://hamrobazaar.com/for-sale-house/house-for-sale-near-buddha-chowk-in-rupandehi/38bb706ac6c44e7ca1d647b97f333501
175500000,"Bhaisepati , Lalitpur, Karyabinayak, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/house-on-sale-bhaisepati-lalitpur-in-lalitpur/051f3c07976741af8f7a2177e7ef0b46
31100000,"Bhaisepati / Sainbu , bhaisipati",2,,1197.87,20,3,4,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-in-nepal/a094393256a34b22bf4503dd535ef14a
50000000,"Bhaisepati / Sainbu , bhaisipati",,,1796.8125,,,,https://hamrobazaar.com/for-sale-house/full-furnished-house-on-sale-at-bhasepati-in-nepal/f9e6cb74f3054e6c802c268bf6dfe7bf
93000000,"Bhaisepati Colony, Karyabinayak, Nepal",2.5,Bhaisepati,2331.57,20,5,5,https://hamrobazaar.com/for-sale-house/house-for-sale-in-bhaisepati-in-nepal/53f632a5cc5e442eb68223cec5ad8d78
25000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3,,855.625,13,4,4,https://hamrobazaar.com/for-sale-house/in-lalitpur/bc5e5f76c3cd4c3e8e8a1d28c55b92c9
31000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3,,1197.87,13,4,7,https://hamrobazaar.com/for-sale-house/bhaisepati-new-house-on-sale-in-lalitpur/cded6e8c18eb420788e6537623a30123
28500000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,,1197.875,13,3,4,https://hamrobazaar.com/for-sale-house/house-for-sale-in-bhaisepati-in-lalitpur/5a2130289bc647eaa0a1214eba6d2b39
33500000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,Wai Wai Factory,1349.0973,13,4,3,https://hamrobazaar.com/for-sale-house/brihat-cluster-4a3-for-sale-at-bhaisepati-in-lalitpur/fca5bac77d214853b008ac73d969ae19
40000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3,,1540.125,20,4,5,https://hamrobazaar.com/for-sale-house/in-lalitpur/607cd33f54e24b13abf9397b4a463cab
42500000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3,Near Gokul Awas,1711.25,13,4,7,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-bhainsepati-lalitpur-in-lalitpur/844e25b0f4ae4032a129070be53f0b36
35000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",1,,1711.25,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-bhaisepati-in-lalitpur/c1d9d6d549f74cfeb467eff10ec86d66
50000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,,1882.37,13,5,4,https://hamrobazaar.com/for-sale-house/bungalow-on-sale-bhaisepati-in-lalitpur/bb5e8c3504577f75e4c9a7f0ea11fa3f
30000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,,1925.15,12,3,1,https://hamrobazaar.com/for-sale-house/house-on-sale-bhaisepati-in-lalitpur/d92caa34389f4d06b6b34f36be8a8691
35000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2,,2053.5,12,2,3,https://hamrobazaar.com/for-sale-house/house-on-6-ana-bhaisepati-in-lalitpur/5a94ff2f177c4b6fbeee62f82817bf30
70000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,,2121.95,13,3,5,https://hamrobazaar.com/for-sale-house/house-on-sale-bhaisepati-in-lalitpur/31f926932e854fdd834c67d2259b9376
120000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3.5,,2909.125,13,7,6,https://hamrobazaar.com/for-sale-house/in-lalitpur/1de2615d8598451395465e5102a7aa6c
6000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,,3422.5,13,3,6,https://hamrobazaar.com/for-sale-house/baisepati-mahato-marga-land-price-ma-house-free-in-lalitpur/77c90af7f6704472b3629fd36e1e4812
160000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",3,,5818.25,12,8,3,https://hamrobazaar.com/for-sale-house/house-on-17-ana-in-bhaisipati-in-lalitpur/58a1f65a696742009e49247182e79368
150000000,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,,6845,13,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-bhaisepati-in-lalitpur/4e250ccf4b2c47deb92fb6b227f95ffd
15500000,Bhaktapur > Naya Thimi,2,Harsha chowk thimi. Gamcha dhadhikot muni,1026.75,12,2,4,https://hamrobazaar.com/for-sale-house/house-at-thimi-harsha-chowk-in-bhaktapur/89aa9a058eb349409b8c6f371781dae4
19500000,"Bhaktapur City, Bhaktapur",3,Om Santi park Chhaling,2738,20,3,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-bhaktapur-in-bhaktapur/0c5d0e932a7f4327bcfa223dbfcf5124
16500000,"Bhangal (Budhanilkantha) , bangal",1,parking avaiable,1369,13,1,2,https://hamrobazaar.com/for-sale-house/4-aana-house-for-sale-at-budhanilkantha-bangal-in-nepal/acd13f8ee172490f8a75347f1799dbdd
44000000,"Bhanimandal Kusunti Nakhu Nakkhu Jawalakhel Dhobighat Thasikhel, Ekantakuna Area, Lalitpur",3,,1540.125,12,4,4,https://hamrobazaar.com/for-sale-house/in-lalitpur/6d0ba0c2a168427d8fff84c239b3eed6
17900000,"Bharatpur, Chitwan (Bharatpur)",2,30,5467.5,20,4,8,https://hamrobazaar.com/for-sale-house/house-sales-exchange-bharatpur-12-in-chitwan/e056dfdd493d4d738866f58060cc526b
140000000,"Bhat Bhateni (Naxal), Kathmandu",2.5,,4107,13,0,0,https://hamrobazaar.com/for-sale-house/house-on-sale-at-naxal-bhatbhateni-in-kathmandu/44a47cb89c89427e87c14fb1151dac35
37000000,"Bhimdhunga Boharatar Boratar Ichangu Narayan Raniban Ramkot Sitapaila Syuchatar, Nagarjun Area, Kathmandu",3,,1369,13,4,4,https://hamrobazaar.com/for-sale-house/house-for-sale-at-civil-home-sitapaila-kathmandu-in-kathmandu/7926193f6a974532976fb80f12f9f7bf
75000000,"Bhimsen Gola, Sinamangal, Kathmandu, Kathmandu Metropolitan City, Kathmandu",3,,2738,13,3,10,https://hamrobazaar.com/for-sale-house/sinamangal-ma-8-aana-ma-baneko-ghar-bikrima-in-kathmandu/4d2fca4059d94599bf702b48660fb8cd
35500000,"Bhual Dhanda, Tinchuli, Kathmandu",2,,2053.5,12,5,8,https://hamrobazaar.com/for-sale-house/ghar-bikrima-build-8months-ago-in-kathmandu/d2b3e7265d0346a9a340a7d0b73399fd
23000000,"Bhuddha Marg,",3,,1026.75,13,4,6,https://hamrobazaar.com/for-sale-house/ghar-bikri-ma-sangau-in-nepal/4566d33c987940e2b6060ce1741b6ea3
22500000,"Bhuddha Marg, Siddhipur",3,sanagau,1026.75,13,3,4,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-sanagau-in-nepal/dbe989ac30114d3e830e5453bb032475
18500000,"Bhuddha Marg, Siddhipur",3,,1197.87,20,3,4,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sanagaun-in-nepal/1a6625aba10f4bb9acbb7d743d5662d6
37500000,"Bhuddha Marg, Tikathali, Siddhipur",3,,1369,13,4,6,https://hamrobazaar.com/for-sale-house/imadol-sanagau-school-chowk-in-nepal/699c75d4b8cb4409afcf26ab63511c3e
9000000,"Biratnagar (Other Area), Morang (Biratnagar)",2.5,,4620.375,12,1,3,https://hamrobazaar.com/for-sale-house/house-for-sale-at-buddha-chowk-birathnagar-in-morang/70467f9dda43482289065c78b809260c
33000000,"Birendra Aishwarya Marg, Gongabu",5,,1026.75,12,18,18,https://hamrobazaar.com/for-sale-house/house-for-sale-gangabu-in-nepal/486a602bd5ec49b3bcca7472e63d1c8f
12500000,"Birgunj, Birgunj Sub Metro, Birgunj, Parsa, Madhesh Province, 44300, Nepal",3,Near Vidyapeeth Maavi,2053.5,8,3,8,https://hamrobazaar.com/for-sale-house/3-story-house-for-sale-maisthan-birgunj-in-parsa/56eb526bf0b3484c97cea84e1b70c129
18900000,"Birta Bazaar, Anarmani, Birtamod, Jhapa, Province #1, 57204, Nepal",2.5,"Near Little Flower English School, Birtamod",1822.5,13,5,8,https://hamrobazaar.com/for-sale-house/house-on-sale-birtamod-near-little-flower-school-in-jhapa/5a445bde300f4c7e8ded9e014fecec74
9500000,"Bisankhunarayan, Godawari, ललितपुर, Bagmati Pradesh, नेपाल",1,Bishankhu narayan temple,342.25,13,1,2,https://hamrobazaar.com/for-sale-house/house-for-sale-in-nepal/62cb578b8c8c490686f8d0852728028d
16500000,"Bisankhunarayan, Godawari, ललितपुर, Bagmati Pradesh, नेपाल",25,Santaneswar Lalitpur,2395.75,13,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-santaneswar-lalitpur-in-nepal/2a4b5ead44e849039f4a7db11e50346a
23500000,"Bishnudol-Lubhu Road, Lubhu",3,lubu donbus,1026.75,13,3,5,https://hamrobazaar.com/for-sale-house/lubu-beautiful-house-on-sale-in-nepal/933faa7c199d499095d0d2005541a3b9
24000000,"Bishnudol-Lubhu Road, Lubhu",3,lubu sanagau,10609.75,13,3,4,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-lubu-sanagau-in-nepal/6c2da6778b424539b7b97393664f383d
27000000,"Bode, Bhaktapur",2.5,Bode Bhaktapur,1711.25,13,3,6,https://hamrobazaar.com/for-sale-house/25-talle-5-anna-build-house-sale-bhaktapur-bode-in-bhaktapur/36e394919c854845ae1e2d426beb9f61
26000000,"Bodhigram (Satdobato), Lalitpur",3,Satdobato Swimming Pool,1026.75,13,3,4,https://hamrobazaar.com/for-sale-house/in-lalitpur/77461c937d1e4ab4996591cf7250417a
65000000,"Bodhigram (Satdobato), Lalitpur",4.5,Lalitpur swimming pool side,3422.5,12,9,12,https://hamrobazaar.com/for-sale-house/house-on-sale-in-lalitpur/0b2e30a285584cbda322e7ddf13b5fde
19000000,"Bright Star Workers Higher Secondary School, Dwapwa Marg, Sangam Basti, Harisiddhi, Lalitpur Metropolitan City, Lalitpur",3,,1026.75,13,3,8,https://hamrobazaar.com/for-sale-house/a-cheap-house-on-sale-at-bouddha-jorpati-in-nepal/d93f4a582e6343a1838497657ec03f3c
29000000,"budanilkantha, Budhanilkantha, Kathmandu",2.5,,1060.975,13,4,5,https://hamrobazaar.com/for-sale-house/31-ana-house-for-sale-at-budhanilkantha-in-kathmandu/43fe901fac08405399b8834a2dd9cf82
21500000,"budanilkantha, Budhanilkantha, Kathmandu",3,,1129.425,13,3,5,https://hamrobazaar.com/for-sale-house/newly-built-house-on-sale-at-budanilkantha-in-kathmandu/42972082756b4a1f95296d24d3c212b1
34000000,"budanilkantha, Budhanilkantha, Kathmandu",3,,1369,13,3,5,https://hamrobazaar.com/for-sale-house/modern-house-on-sale-urgent-sale-in-kathmandu/bc5f2e66e5f24520be80dd96f9a677e2
17000000,"budanilkantha, Budhanilkantha, Kathmandu",2,,1437.45,13,2,6,https://hamrobazaar.com/for-sale-house/42-ana-house-for-sale-at-budhanilkantha-in-kathmandu/3975c8ff8c9041e5b17a179a67174297
38500000,"budanilkantha, Budhanilkantha, Kathmandu",2.5,,1604.29,13,5,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/c779394525b34e4cacfce48595265d21
51000000,"budanilkantha, Budhanilkantha, Kathmandu",2,,1711.25,13,5,5,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-at-budanilkantha-kathmandu-in-kathmandu/d3aa46b165554921907b1041f135f486
38000000,"budanilkantha, Budhanilkantha, Kathmandu",2.5,,1711.25,13,5,5,https://hamrobazaar.com/for-sale-house/6ana-house-for-sale-at-budhanilkantha-taulung-in-kathmandu/fba93971bd2844b08b22f08dd65ada9e
27500000,"budanilkantha, Budhanilkantha, Kathmandu",2.5,,1711.25,13,3,8,https://hamrobazaar.com/for-sale-house/flat-system-house-on-sale-budhanilkantha-in-kathmandu/d1bc14f8b366430daa8f203ea65cfe1b
39000000,"budanilkantha, Budhanilkantha, Kathmandu",2,,2053.5,13,4,4,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budanilkantha-in-kathmandu/62650c7d5e564306a6c25fdb96ed5b25
60000000,"budanilkantha, Budhanilkantha, Kathmandu",3,,2053.5,13,5,3,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/454dd30f80464892b279f5ef2d44ca77
37500000,"budanilkantha, Budhanilkantha, Kathmandu",2.5,,2053.5,13,3,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budanilkhantha-in-kathmandu/31f435bfe2214cfb88e6f6815e88aadf
41500000,"budanilkantha, Budhanilkantha, Kathmandu",2.5,Deuwa area,2121.95,13,4,5,https://hamrobazaar.com/for-sale-house/62-house-for-sale-at-budhanilkantha-deuwa-area-in-kathmandu/509cf291bcbf44938fffeddf0d8ca2a5
55000000,"budanilkantha, Budhanilkantha, Kathmandu",3.5,,2395.75,13,4,5,https://hamrobazaar.com/for-sale-house/beautiful-bungalow-on-sale-at-budhanilkantha-in-kathmandu/8633a70745d540e7b108b0c389a143d0
6.00E+15,"budanilkantha, Budhanilkantha, Kathmandu",3,Deuba Chowk,2823.56,20,2,4,https://hamrobazaar.com/for-sale-house/house-for-sale-at-budhanilkantha-deuba-chowk-in-kathmandu/69c2ec67107c495e8fa73e5cf168301f
