Address,Land,Road,Price,Bedroom,Bathroom,Face,Floor,City
Aakasedhara,1711.25,12,31500000,6,5,South West,2.5,Kathmandu
Aarubari,1369,12,35000000,5,3,East,2.5,Kathmandu
Anamnagar,1129.425,11,42500000,6,5,South West,3.5,Kathmandu
Aryal-Gaun,1369,13,27500000,3,5,South,3,Kathmandu
Attarkhel,1095.2,13,30000000,8,3,East,3,Kathmandu
Badeli,1711.25,13,30000000,4,3,West,2.5,Kathmandu
Bafal,1197.875,13,22500000,5,3,East,2.5,Kathmandu
Bafal,1026.75,10,23000000,6,2,South,2,Kathmandu
Bafal,752.95,12,23500000,6,2,North,2.5,Kathmandu
Bafal,1026.75,12,24500000,4,3,east,2.5,Kathmandu
Bafal,1540.125,13,24500000,7,3,North,2.5,Kathmandu
Bafal,1437.45,13,27500000,4,4,South,2.5,Kathmandu
Bafal,1369,13,28500000,5,3,South West,2,Kathmandu
Bafal,1369,10,31000000,7,3,South,3,Kathmandu
Bafal,1129.425,15,31000000,5,3,North East,2.5,Kathmandu
Bafal,1369,16,31000000,6,3,South West,2.5,Kathmandu
Bafal,1369,12,36500000,5,4,South,2.5,Kathmandu
Bafal,1711.25,13,36500000,5,4,South,3,Kathmandu
Bafal,1095.2,13,37000000,4,3,North East,2.5,Kathmandu
Bafal,1095.2,14,37000000,4,3,North East,2.5,Kathmandu
Bafal,1369,13,37500000,7,4,East,2,Kathmandu
Bafal,2395.75,14,47500000,6,3,West,2.5,Kathmandu
Bafal,2887.73,12,58000000,6,5,East,2.5,Kathmandu
Bafal,2840.675,13,60000000,4,5,East,3.5,Kathmandu
Bafal,3148.7,13,70000000,3,4,East,2.5,Kathmandu
Bagdol,1711.25,15,29000000,4,4,South,2.5,Lalitpur
Bagdol,1813.925,20,54000000,7,4,South East,2.5,Lalitpur
Bagdol,1262.046875,20,19500000,4,4,West,2,Lalitpur
Balaju,1711.25,12,17500000,4,2,East,2,Kathmandu
Balaju,1240.65625,13,14200000,5,2,North West,2,Kathmandu
Balaju,2053.5,14,25000000,3,3,South,3,Kathmandu
Balaju,1540.125,13,26000000,4,3,East,2.5,Kathmandu
Balaju,1796.8125,13,26000000,4,3,East,2,Kathmandu
Balaju,3422.5,14,48500000,4,4,East,3,Kathmandu
Balaju,3422.5,16,55000000,7,2,South,2.5,Kathmandu
Balambu,727.28,10,11000000,4,3,East,2,Kathmandu
Balambu,855.625,10,14500000,5,3,South East,2.5,Kathmandu
Balambu,1026.75,16,17000000,6,3,East,3,Kathmandu
Balambu,1369,13,29000000,5,4,South East,2.5,Kathmandu
Balkhu,1026.75,16,22300000,3,3,North,2.5,Kathmandu
Balkhu,1026.75,16,22350000,3,3,North,2.5,Kathmandu
Balkhu,1796.8125,20,23000000,3,2,East,3,Kathmandu
Balkhu,787.175,20,24900000,3,3,North,2.5,Lalitpur
Balkhu,2053.5,12.5,42500000,8,3,South West,3,Kathmandu
Balkhu,2652.4375,16,45000000,4,3,East,2.5,Kathmandu
Balkhu,3080.25,10,49500000,7,7,South,3,Kathmandu
Balkhu,2738,20,72000000,7,5,West,2.5,Kathmandu
Balkhu,2738,20,72500000,6,5,South,3,Kathmandu
Balkot,1369,13,14500000,5,3,West,2.5,Bhaktapur
Balkot,1026.75,10,19000000,3,4,North,3,Bhaktapur
Balkot,1711.25,13,24000000,6,3,East,2.5,Bhaktapur
Balkot,1155.09375,13,27500000,4,4,West,2.5,Bhaktapur
Balkot,1129.425,13,28000000,5,5,West,3,Bhaktapur
Balkot,1796.8125,20,29000000,3,3,North,2,Bhaktapur
Balkot,2053.5,10,42500000,4,4,South,3.5,Bhaktapur
Balkot,3422.5,13,75000000,6,5,East,3.5,Bhaktapur
Balkumari,1026.75,13,22500000,7,1,West,3.5,Lalitpur
Balkumari,1471.675,13,47000000,5,4,South,3,Lalitpur
Balkumari,3508.0625,20,47000000,4,4,South,2,Lalitpur
Balkumari,3080.25,13,60000000,6,6,East,3.5,Lalitpur
Baluwakhani,1026.75,12,21500000,4,3,South East,3,Kathmandu
Baluwakhani,1095.2,10,27500000,6,4,West,2.5,Kathmandu
Baluwakhani,1745.475,13,34500000,7,5,East,2.5,Kathmandu
Baluwatar,770.0625,15,23000000,4,2,East,3,Kathmandu
Baluwatar,1711.25,10,39000000,7,3,North,2.5,Kathmandu
Baluwatar,1882.375,15,39500000,3,3,East,2,Kathmandu
Baluwatar,2053.5,15,42500000,6,6,South East,3,Kathmandu
Baluwatar,2053.5,12,51500000,6,3,North East,3,Kathmandu
Baluwatar,2738,10,55000000,4,3,South,2.5,Kathmandu
Baluwatar,1796.8125,12,55000000,4,5,South East,3,Kathmandu
Baluwatar,1745.475,12,55000000,4,5,South east,2.5,Kathmandu
Baluwatar,1745.475,13,55000000,6,5,North east,2.5,Kathmandu
Baluwatar,1711.25,13,55000000,4,4,South East,2.5,Kathmandu
Baluwatar,2738,13,56000000,4,4,North,3,Kathmandu
Baluwatar,2053.5,13,60000000,5,5,South,2.5,Kathmandu
Baluwatar,2053.5,13,60000000,5,5,North East,3,Kathmandu
Baluwatar,2053.5,14,61000000,5,6,North,3,Kathmandu
Baluwatar,2224.625,20,65000000,5,5,West,3,Kathmandu
Baluwatar,2806.45,14,68000000,6,3,East,2.5,Kathmandu
Baluwatar,2053.5,12.5,71500000,8,7,East,3.5,Kathmandu
Baluwakhani,1440,12,27000000,3,3,East,2.5,Kathmandu
Banasthali,1027,7.6,20000000,5,3,North,2.5,Kathmandu
Banasthali,1026.75,15,22500000,4,3,East,2,Kathmandu
Banasthali,1437.45,16,26000000,5,3,South,2.5,Kathmandu
Banasthali,1369,13,27500000,5,5,South,2.5,Kathmandu
Banasthali,1026.75,10,29500000,4,3,East,2.5,Kathmandu
Banasthali,1369,12,31000000,4,4,South,2.5,Kathmandu
Banasthali,1369,13,34000000,6,5,East,3.5,Kathmandu
Banasthali,1369,13,34000000,6,4,East,3,Kathmandu
Banasthali,787.175,15,35000000,6,4,South West,3.5,Kathmandu
Banasthali,1967.9375,20,39500000,5,6,North,3,Kathmandu
Banasthali,2806.45,12,42000000,8,4,South,2.5,Kathmandu
Banasthali,1497.34,13,45000000,7,5,North,3,Kathmandu
Banasthali,3508.0625,14,50000000,7,4,East,3,Kathmandu
Banasthali,3422.5,12,70000000,5,5,South,2.5,Kathmandu
Baneshwor,2806.45,20,7000000,6,3,North,2.5,Kathmandu
Baneshwor,1026.75,20,38000000,6,4,South West,3.5,Kathmandu
Baneshwor,1369,15,38700000,6,5,East,3,Kathmandu
Baneshwor,2738,10,47500000,5,4,West,2.5,Kathmandu
Baneshwor,2464.2,20,63500000,8,4,North east,2.5,Kathmandu
Baniyatar,1112.3125,10,16500000,6,3,South,3,Kathmandu
Baniyatar,983.96875,14,19000000,4,3,North,2.5,Kathmandu
Baniyatar,1369,16,22000000,8,3,North West,3,Kathmandu
Baniyatar,1129.425,13,23500000,7,5,East,3,Kathmandu
Baniyatar,1411.78,14,23500000,5,4,South,2.5,Kathmandu
Baniyatar,1197.875,12,23750000,6,5,North West,3,Kathmandu
Baniyatar,1454.5625,15,24000000,6,6,North East,3,Kathmandu
Baniyatar,1711.25,11,25000000,7,5,South,3,Kathmandu
Baniyatar,1129.425,13,27000000,7,3,South West,2.5,Kathmandu
Baniyatar,1711.25,10,28500000,6,3,South East,3.5,Kathmandu
Baniyatar,1369,20,29000000,6,5,East,3,Kathmandu
Baniyatar,1540.125,20,35000000,8,5,East,3,Kathmandu
Bansbari,1390.39,10,29000000,6,4,West,2.5,Kathmandu
Bansbari,2053.5,10,36000000,6,5,South east,3,Kathmandu
Bansbari,2053.5,10,36000000,6,6,South East,3,Kathmandu
Bansbari,2738,16,45000000,6,5,West,2.5,Kathmandu
Bansbari,2738,16,45000000,6,5,North West,3,Kathmandu
Bansbari,2738,20,45000000,6,4,East,2,Kathmandu
Bansbari,2738,16,47500000,4,5,East,2,Kathmandu
Bansbari,2395.75,13,50000000,4,4,South,2.5,Kathmandu
Bansbari,1437.45,12,51000000,5,5,South,2.5,Kathmandu
Bansbari,1471.675,12,52000000,4,5,South,2.5,Kathmandu
Bansbari,2464.2,20,52000000,6,3,West,2.5,Kathmandu
Bansbari,2121.95,13,55000000,6,5,South East,2.5,Kathmandu
Bansbari,3148.7,13,62500000,4,3,South,2,Kathmandu
Basbari,1711.25,13,28000000,2,4,South,3,Kathmandu
Basundhara,941.1875,12,19500000,3,3,South East,3,Kathmandu
Basundhara,1112.3125,14,22500000,5,5,East,3,Kathmandu
Basundhara,1112.3125,16,22500000,4,3,East,2,Kathmandu
Basundhara,1112.3125,15,23000000,4,3,South,2,Kathmandu
BASUNDHARA,1369,13,25000000,6,4,South east,3.5,Kathmandu
Basundhara,1369,14,25500000,7,4,East,3,Kathmandu
Basundhara,1454.5625,16,29800000,5,5,East,3,Kathmandu
Basundhara,1369,10,30000000,4,4,South,3,Kathmandu
Basundhara,1711.25,13,31000000,5,3,South west,2.5,Kathmandu
Basundhara,1882.375,15,32500000,6,3,South,2.5,Kathmandu
Basundhara,2139.0625,12,35000000,2,1,East,2,Kathmandu
Basundhara,1882.375,13,35000000,2,1,East,2.5,Kathmandu
Basundhara,1711.25,15,35000000,6,7,East,3,Kathmandu
Basundhara,1796.8125,15,36000000,4,6,South East,3.5,Kathmandu
Basundhara,1711.25,15,36500000,4,3,East,2,Kathmandu
Basundhara,1711.25,14,39000000,5,2,South,3,Kathmandu
Basundhara,2395.75,14,39900000,5,6,East,3,Kathmandu
Basundhara,2395.75,20,41000000,7,6,East,3,Kathmandu
Basundhara,1437.45,16,42000000,6,5,South East,2.5,Kathmandu
Basundhara,2738,15,45000000,6,6,South West,3,Kathmandu
Basundhara,2738,20,45000000,6,6,South West,3,Kathmandu
Basundhara,1967.9375,14,49000000,6,6,South,3,Kathmandu
Basundhara,3422.5,15,60000000,7,7,South,3,Kathmandu
Basundhara,2481.31,13,67000000,5,5,West,2.5,Kathmandu
Basundhara,2429.975,13,67000000,3,3,West,2.5,Kathmandu
Basundhara,2395.75,13,72500000,9,6,East,2.5,Kathmandu
Battisputali,1540.125,15,43000000,6,6,South,3,Kathmandu
Bauthali,1403.225,12,25000000,6,5,West,2.5,Kathmandu
Besigaun,1369,12,30000000,6,3,East,3,Kathmandu
Besigaun,1060.975,13,27000000,6,3,South East,2.5,Kathmandu
Besigaun,1540.125,12,28500000,5,2,South,2.5,Kathmandu
Bhaisepati,1711.25,16,45000000,4,5,South West,3,Kathmandu
Bhaisepati,1796.8125,15,50000000,5,6,North East,2.5,Lalitpur
Bhaisepati,1900,15,19000000,4,5,East,3,Lalitpur
Bhaisepati,1026.75,12,21000000,5,5,South East,2.5,Lalitpur
Bhaisepati,1219.265625,20,24500000,4,5,South,2.5,Lalitpur
Bhaisepati,1369,13,25000000,6,4,North,3,Lalitpur
Bhaisepati,1026.75,16,25000000,4,5,South East,3.5,Lalitpur
Bhaisepati,1095.2,16,26500000,5,5,North West,2.5,Lalitpur
Bhaisepati,1369,13,27500000,5,4,South,2.5,Lalitpur
Bhaisepati,1369,13,27500000,3,4,West,2.5,Lalitpur
Bhaisepati,1475.953125,20,27500000,5,3,East,2,Lalitpur
Bhaisepati,1095.2,20,27500000,4,5,South,2.5,Lalitpur
Bhaisepati,1471.675,16,28000000,4,4,East,2.5,Lalitpur
Bhaisepati,1411.78,13,28500000,6,4,East,2.5,Lalitpur
Bhaisepati,1647.078125,13,28500000,5,4,South East,3,Lalitpur
Bhaisepati,1133.703125,13,28500000,4,4,East,2,Lalitpur
Bhaisepati,1540.125,18,28500000,3,5,South West,3,Lalitpur
Bhaisepati,1369,20,29500000,4,4,East,2.5,Lalitpur
Bhaisepati,1095.2,20,29500000,6,5,South East,2.5,Lalitpur
Bhaisepati,1026.75,12,30000000,5,4,West,2,Lalitpur
Bhaisepati,1283.4375,13,30000000,4,3,West,3,Lalitpur
Bhaisepati,1369,14,30000000,4,4,East,2.5,Lalitpur
Bhaisepati,1129.425,15,31000000,5,4,South West,2.5,Lalitpur
Bhaisepati,1369,18,31000000,4,5,South east,2.5,Lalitpur
Bhaisepati,1369,18,31000000,4,3,South East,3,Lalitpur
Bhaisepati,1625.6875,12,31500000,4,4,South,3,Lalitpur
Bhaisepati,1129.425,16.5,32000000,4,4,North East,2.5,Lalitpur
Bhaisepati,1129.425,13,32500000,4,4,South East,2.5,Lalitpur
Bhaisepati,1129.425,13,32500000,4,4,South West,2.5,Lalitpur
Bhaisepati,1369,20,32500000,4,5,West,3,Lalitpur
Bhaisepati,1711.25,13,33500000,5,3,East,2.5,Lalitpur
Bhaisepati,1095.2,16,35000000,3,3,North,2,Lalitpur
Bhaisepati,1411.78,20,35000000,5,4,South east,3,Lalitpur
Bhaisepati,1197.875,20,35000000,4,4,East,3,Lalitpur
Bhaisepati,1711.25,20,36000000,7,7,South West,2.5,Lalitpur
Bhaisepati,1711.25,16,37000000,4,4,East,2.5,Lalitpur
Bhaisepati,1369,16,37000000,6,5,North West,2.5,Lalitpur
Bhaisepati,2224.625,13,37500000,4,4,North West,2.5,Lalitpur
Bhaisepati,1369,16,37500000,6,6,North West,2.5,Lalitpur
Bhaisepati,1540.125,18,37500000,3,4,South,3,Lalitpur
Bhaisepati,1403.225,10,38000000,4,3,South East,2.5,Lalitpur
Bhaisepati,1403.225,12,38000000,4,1,North East,2.5,Lalitpur
Bhaisepati,1129.425,13,38000000,4,4,East,3,Lalitpur
Bhaisepati,1197.875,13,38000000,4,4,East,3,Lalitpur
Bhaisepati,1745.475,15,38000000,4,4,South East,2.5,Lalitpur
Bhaisepati,1779.7,18,38000000,5,5,North East,2.5,Lalitpur
Bhaisepati,1437.45,13.5,38500000,3,4,South,2,Lalitpur
Bhaisepati,1060.975,16,38500000,4,4,East,2.5,Lalitpur
Bhaisepati,2909.125,16,39077000,4,4,South,3,Lalitpur
Bhaisepati,1711.25,15,39900000,4,4,East,2.5,Lalitpur
Bhaisepati,1369,17,40000000,3,3,North,2.5,Lalitpur
Bhaisepati,1437.45,20,40000000,6,4,South East,2.5,Lalitpur
Bhaisepati,1711.25,20,40000000,5,4,West,2.5,Lalitpur
Bhaisepati,1369,13,41000000,5,5,South West,2,Lalitpur
Bhaisepati,1129.425,20,41000000,4,4,North,2.5,Lalitpur
Bhaisepati,1711.25,20,42500000,7,3,South,3,Lalitpur
Bhaisepati,1711.25,13,44000000,1,1,South east,2.5,Lalitpur
Bhaisepati,1129.425,20,44000000,4,4,North,2.5,Lalitpur
Bhaisepati,2121.95,17,44500000,3,5,North West,2.5,Lalitpur
Bhaisepati,1437.45,13,45000000,5,4,South East,2.5,Lalitpur
Bhaisepati,3125,14,45000000,5,5,West,2.5,Lalitpur
Bhaisepati,1711.25,16,45000000,4,4,South,2,Lalitpur
Bhaisepati,1711.25,18,45000000,5,5,North East,2.5,Lalitpur
Bhaisepati,1437.45,20,45000000,4,5,South East,2.5,Lalitpur
Bhaisepati,1369,13,46500000,4,4,East,3,Lalitpur
Bhaisepati,1369,14,46500000,4,4,South East,2.5,Lalitpur
Bhaisepati,1437.45,13,47500000,5,4,South East,2.5,Lalitpur
Bhaisepati,1369,13,49500000,4,4,South East,2.5,Lalitpur
Bhaisepati,1813.925,16,49500000,7,8,North East,3.5,Lalitpur
Bhaisepati,2053.5,13,50000000,4,5,South,2.5,Lalitpur
Bhaisepati,1711.25,13,50000000,4,3,East,2.5,Lalitpur
Bhaisepati,3422.5,16,50000000,5,3,East,2.5,Lalitpur
Bhaisepati,1711.25,20,51000000,5,4,West,2.5,Lalitpur
Bhaisepati,1882.375,13,53000000,4,4,South,2,Lalitpur
Bhaisepati,1437.45,13.5,55000000,3,4,South,2,Lalitpur
Bhaisepati,1711.25,16,55000000,4,5,South West,2.5,Lalitpur
Bhaisepati,1779.7,16,55000000,5,4,South East,2.5,Lalitpur
Bhaisepati,1711.25,20,55000000,4,5,South West,2.5,Lalitpur
Bhaisepati,2053.5,16.5,59500000,5,5,South West,2.5,Lalitpur
Bhaisepati,2738,12,60000000,6,4,North,2.5,Lalitpur
Bhaisepati,2121.95,13,62500000,5,6,South West,2.5,Lalitpur
Bhaisepati,1813.925,16,62500000,3,3,South West,2.5,Lalitpur
Bhaisepati,2121.95,20,69500000,6,3,South east,2.5,Lalitpur
Bhaisepati,3422.5,13,70000000,5,5,South West,3,Lalitpur
Bhaisepati,2053.5,13,70000000,4,5,West,3.5,Lalitpur
Bhaisepati,2121.95,20,75000000,6,5,South East,2.5,Lalitpur
Bhaisepati,2053.5,13,78000000,4,5,North East,2.5,Lalitpur
Bhaisipati,1796.81,14,33500000,5,4,North East,2.5,Lalitpur
Bhaktapur,1095.2,14,14000000,3,2,West,2,Bhaktapur
Bhaktapur,1369,10,17000000,4,2,East,2,Bhaktapur
Bhaktapur,1026.75,20,20000000,4,3,South East,3,Bhaktapur
Bhaktapur,2053.5,20,21500000,9,1,West,3,Bhaktapur
Bhaktapur,2395.75,20,32500000,4,4,South,2,Bhaktapur
Bhangal,1197.875,13,16500000,5,4,South west,2.5,Kathmandu
Bhangal,1454.5625,13,16500000,5,4,South West,3,Kathmandu
Bhangal,1454.5625,14,17900000,5,5,East,3,Kathmandu
Bhangal,1112.3125,12,19900000,6,5,South West,3,Kathmandu
Bhangal,1112.31,12,21000000,6,6,West,2.5,Kathmandu
Bhangal,1454.5625,13,21000000,5,4,West,2,Kathmandu
Bhangal,1026.75,20,21000000,6,3,East,2.5,Kathmandu
Bhangal,1454.5625,13,21500000,5,5,East,3,Kathmandu
Bhangal,1454.5625,13,21500000,5,5,South,3,Kathmandu
Bhangal,1454.5625,20,21500000,6,5,North East,3,Kathmandu
bhangal,1069.53,13,22000000,7,5,East,2.5,Kathmandu
Bhangal,1369,13,23000000,5,5,West,3,Kathmandu
Bhangal,1454.56,13,23800000,5,5,East,2.5,Kathmandu
Bhangal,1369,18,23800000,6,6,East,3,Kathmandu
Bhangal,1369,14,24000000,6,6,South East,3,Kathmandu
Bhangal,1369,15,24000000,6,6,North West,3,Kathmandu
Bhangal,1369,13,25000000,4,3,East,3,Kathmandu
Bhangal,1369,12,27000000,5,4,South east,2.5,Kathmandu
Bhangal,1369,14,27500000,6,6,East,3,Kathmandu
Bhangal,1095.2,9,28500000,4,3,East,2.5,Kathmandu
Bhangal,1796.8125,20,28500000,6,6,East,3,Kathmandu
Bhangal,1095.2,12,30000000,6,4,North,2.5,Kathmandu
Bhangal,1060.975,13,32000000,5,6,North,2.5,Kathmandu
Bhangal,1796.8125,12,33500000,4,4,South,3,Kathmandu
Bhangal,1711.25,13,34000000,3,5,South West,2.5,Kathmandu
Bhangal,2395.75,15,34500000,5,5,South West,3,Kathmandu
Bhangal,2053.5,13,35000000,6,4,west,2.5,Kathmandu
Bhangal,1711.25,14,35000000,3,3,East,2.5,Kathmandu
Bhangal,1711.25,20,40000000,5,4,East,2.5,Kathmandu
Bhangal,1745.475,13,45000000,7,6,South West,3,Kathmandu
Bhatkepati,1069.53,13,18000000,6,3,South,2.5,Kathmandu
Bhatkepati,2053.5,20,25000000,4,4,South East,2.5,Kathmandu
Bhelpa,1026.75,13,22500000,4,3,East,2.5,Lalitpur
Bhelpa,1095.2,11,26500000,5,3,South West,2.5,Lalitpur
Dhapasi,2395.75,10,50000000,4,4,South,2.5,Kathmandu
Bhimsengola,3422.5,20,75000000,6,6,North East,2.5,Kathmandu
Teku,577.546875,10,36500000,8,3,West,3.5,Kathmandu
Birendra Chowk,1048.140625,13,24000000,6,3,South West,2.5,Kathmandu
Birendra Chowk,1026.75,14.5,24000000,7,3,North West,3,Kathmandu
Birendra Chowk,1437.45,13,30500000,5,4,South,2.5,Kathmandu
Bishal Nagar,2738,12,48000000,6,3,North West,3,Kathmandu
Bode,1155.09375,13,18500000,3,3,East,2.5,Bhaktapur
Bode,1369,13,28000000,6,3,North West,2.5,Bhaktapur
Boharatar,1026.75,13,20000000,5,2,East,2,Kathmandu
Boharatar,3422.5,13,48500000,4,4,West,2,Kathmandu
Bohoratar,1026.75,22,16500000,5,3,North,2.5,Kathmandu
Bohoratar,3422.5,13,48500000,4,4,West,2,Kathmandu
Boje Pokhari,1155.09375,13,27500000,6,4,North West,3,Lalitpur
Boudha,1369,8,25000000,4,2,South East,3.5,Kathmandu
Boudha,727.28,10,17000000,7,4,South East,3.5,Kathmandu
Boudha,1026.75,8,19000000,6,3,East,3,Kathmandu
